label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7774903774261475,0.5194742679595947,-6.319509111563093e-07,0.7019006609916687,0.47305828332901,-0.02004602737724781,0.651561975479126,0.3732595443725586,-0.025918465107679367,0.6323868036270142,0.2866501212120056,-0.03356229513883591,0.6184708476066589,0.2178327739238739,-0.03725355491042137,0.6821920871734619,0.3090885579586029,0.004123461898416281,0.6732479333877563,0.2515193819999695,-0.030268816277384758,0.6886208057403564,0.32342833280563354,-0.05166403576731682,0.6995471715927124,0.38632094860076904,-0.059252411127090454,0.728804886341095,0.30674120783805847,0.0013346249470487237,0.718615710735321,0.2544460892677307,-0.03877133131027222,0.7285066246986389,0.3409670889377594,-0.052408237010240555,0.735512912273407,0.41163912415504456,-0.05003432556986809,0.7729123830795288,0.3137238621711731,-0.007313398644328117,0.7647732496261597,0.27700549364089966,-0.047752320766448975,0.7673473358154297,0.3642846643924713,-0.04276561737060547,0.7674601078033447,0.4312155842781067,-0.02603481523692608,0.8139017820358276,0.3271603286266327,-0.017406536266207695,0.8040818572044373,0.29553934931755066,-0.04470045119524002,0.8003807067871094,0.3601050078868866,-0.036506686359643936,0.7978193759918213,0.4108118712902069,-0.021188460290431976
A,0.7787321209907532,0.5196274518966675,-6.235611067495483e-07,0.702265202999115,0.4729751944541931,-0.01929161138832569,0.6526627540588379,0.3729903995990753,-0.024626104161143303,0.6338446140289307,0.2864275574684143,-0.031919706612825394,0.6188226938247681,0.2178707718849182,-0.03545340895652771,0.682488203048706,0.3093225955963135,0.00638875737786293,0.6730946898460388,0.25246235728263855,-0.028012597933411598,0.6886681318283081,0.3213789463043213,-0.05021000653505325,0.6998848915100098,0.3831228017807007,-0.05830548331141472,0.7292150259017944,0.3068597614765167,0.0032806999515742064,0.7197331190109253,0.25581783056259155,-0.03661850467324257,0.7293403744697571,0.3412121832370758,-0.05088202282786369,0.7361023426055908,0.4118414521217346,-0.04893974959850311,0.7733862996101379,0.3135196566581726,-0.0057684071362018585,0.7652701735496521,0.27630630135536194,-0.04590153321623802,0.7675169706344604,0.36327019333839417,-0.041285134851932526,0.7676483392715454,0.43059641122817993,-0.024868911132216454,0.8147960901260376,0.3268272280693054,-0.016275936737656593,0.8045766353607178,0.2962023615837097,-0.04357429966330528,0.8007407188415527,0.360516220331192,-0.03566981479525566,0.7982141375541687,0.4111226499080658,-0.020480329170823097
A,0.778505802154541,0.5201938152313232,-6.344332064145419e-07,0.7025579214096069,0.47384288907051086,-0.01940855383872986,0.6533268690109253,0.3733817934989929,-0.025022156536579132,0.6347430944442749,0.28674906492233276,-0.032449450343847275,0.6198884844779968,0.2181565910577774,-0.03604494780302048,0.6829217076301575,0.3098038136959076,0.004341451916843653,0.6738389730453491,0.2516234815120697,-0.029762085527181625,0.6897047162055969,0.3222934901714325,-0.05100459232926369,0.7008215188980103,0.3845623731613159,-0.05846719816327095,0.7297195196151733,0.3072492480278015,0.0013250821502879262,0.7200405597686768,0.2552031874656677,-0.03826558217406273,0.7300185561180115,0.34142908453941345,-0.0517662949860096,0.7368627190589905,0.4116607904434204,-0.04944590479135513,0.7739717960357666,0.314126580953598,-0.007440642919391394,0.7657471895217896,0.27691444754600525,-0.04732399806380272,0.7683005928993225,0.36442145705223083,-0.04217150807380676,0.7683814167976379,0.4313919246196747,-0.025563174858689308,0.8153438568115234,0.3276636600494385,-0.017600728198885918,0.8049988150596619,0.29577362537384033,-0.04466554522514343,0.8013366460800171,0.3606300950050354,-0.03635858744382858,0.798834502696991,0.41134774684906006,-0.0210224911570549
A,0.7792614698410034,0.5207419395446777,-6.29761700565723e-07,0.7029683589935303,0.47405576705932617,-0.019151903688907623,0.6531837582588196,0.37417006492614746,-0.02465379424393177,0.6345312595367432,0.2877187132835388,-0.032153937965631485,0.6202051639556885,0.2186182141304016,-0.03590894863009453,0.6832301020622253,0.309571236371994,0.00597611628472805,0.6740018129348755,0.2521185278892517,-0.02832186035811901,0.6894623637199402,0.32147374749183655,-0.05023883655667305,0.7003416419029236,0.38401004672050476,-0.058119650930166245,0.7298678159713745,0.30684012174606323,0.0027991551905870438,0.7203503251075745,0.2556084990501404,-0.0368647426366806,0.73016357421875,0.34138381481170654,-0.05093221366405487,0.7368689179420471,0.4121837913990021,-0.048916880041360855,0.7740588188171387,0.31348249316215515,-0.006236561108380556,0.7658931612968445,0.27711284160614014,-0.046409010887145996,0.7685537338256836,0.3642505705356598,-0.04180500656366348,0.7687804102897644,0.43159180879592896,-0.02538684755563736,0.8155137896537781,0.3269024193286896,-0.016660982742905617,0.8051024675369263,0.2957482933998108,-0.0441146083176136,0.8015471696853638,0.3603961169719696,-0.03612818568944931,0.7990362644195557,0.4114791452884674,-0.020844891667366028
A,0.7814432382583618,0.5177558660507202,-6.203041493790806e-07,0.7048283815383911,0.47088053822517395,-0.01928403414785862,0.6547532081604004,0.3716146945953369,-0.02493632584810257,0.6354166865348816,0.2846548855304718,-0.03264463692903519,0.6210297346115112,0.2152981460094452,-0.03663940355181694,0.6846873760223389,0.307478666305542,0.006668692454695702,0.6755447387695312,0.25067731738090515,-0.028018275275826454,0.6915435791015625,0.31903642416000366,-0.05052700638771057,0.702708899974823,0.3810413181781769,-0.05873904749751091,0.7314456701278687,0.3047764003276825,0.0035243057645857334,0.7219544649124146,0.25377798080444336,-0.0367087684571743,0.7319434881210327,0.3384895324707031,-0.051415055990219116,0.7384846806526184,0.40949976444244385,-0.04971865937113762,0.7756202816963196,0.3108912408351898,-0.005544446408748627,0.7677603363990784,0.2739070951938629,-0.04629896581172943,0.7702752351760864,0.36095455288887024,-0.04199743643403053,0.7702798247337341,0.4290069341659546,-0.025563200935721397,0.8169658780097961,0.32369521260261536,-0.016000622883439064,0.8067428469657898,0.29299986362457275,-0.04373873397707939,0.8033791780471802,0.3576623499393463,-0.03581616282463074,0.8010981678962708,0.40925782918930054,-0.02042614482343197
A,0.7814815640449524,0.5195349454879761,-6.21707613390754e-07,0.7047888040542603,0.47282540798187256,-0.01923324726521969,0.6548143625259399,0.3730207681655884,-0.02453530766069889,0.6357814073562622,0.2864079773426056,-0.031850237399339676,0.6208032369613647,0.2177448272705078,-0.03536556661128998,0.6841253042221069,0.30924302339553833,0.0068016694858670235,0.6754306554794312,0.2513768672943115,-0.027634192258119583,0.691674530506134,0.3197949528694153,-0.049828410148620605,0.7029961943626404,0.381649374961853,-0.05783729627728462,0.731024980545044,0.30646610260009766,0.003666382282972336,0.72174072265625,0.2547292113304138,-0.036147795617580414,0.7321391701698303,0.33977609872817993,-0.05042251572012901,0.7391185164451599,0.41034194827079773,-0.04845836013555527,0.7753826975822449,0.31289392709732056,-0.005428699776530266,0.7673115730285645,0.27519023418426514,-0.04556187242269516,0.7703149318695068,0.3619039058685303,-0.040905117988586426,0.7707141041755676,0.42927485704421997,-0.02441268414258957,0.8168113231658936,0.326143741607666,-0.01597854122519493,0.8066468238830566,0.29415571689605713,-0.04323181137442589,0.8031506538391113,0.3583357632160187,-0.03512785956263542,0.8008577823638916,0.4093266725540161,-0.019742455333471298
A,0.7822338342666626,0.5189648866653442,-6.096879587857984e-07,0.7055455446243286,0.4713169038295746,-0.018985565751791,0.6556316018104553,0.3725052773952484,-0.024612057954072952,0.6364654302597046,0.286449670791626,-0.032362524420022964,0.622241735458374,0.217612162232399,-0.036429695785045624,0.6853190660476685,0.3094414472579956,0.006579422391951084,0.6766536831855774,0.25203993916511536,-0.028289441019296646,0.692732036113739,0.31978440284729004,-0.051056887954473495,0.7039867639541626,0.3813442289829254,-0.05947666987776756,0.7321956753730774,0.30709800124168396,0.003088024677708745,0.7238808870315552,0.2548615038394928,-0.037485621869564056,0.7333534955978394,0.33953699469566345,-0.05241216719150543,0.7395657300949097,0.41056933999061584,-0.0508115328848362,0.7765383720397949,0.31370994448661804,-0.006264026276767254,0.7697451710700989,0.2751304805278778,-0.04710593447089195,0.771586537361145,0.36195650696754456,-0.04279986023902893,0.7710216641426086,0.42984136939048767,-0.026337597519159317,0.8179116249084473,0.32703226804733276,-0.01698811911046505,0.808643639087677,0.29460933804512024,-0.04462719336152077,0.8048535585403442,0.3585694432258606,-0.03654168173670769,0.8020944595336914,0.4098320007324219,-0.02105019800364971
A,0.7842878103256226,0.5196447968482971,-6.072662586120714e-07,0.7071877717971802,0.47186189889907837,-0.01906615123152733,0.6568824052810669,0.3726773262023926,-0.02451249584555626,0.6375967860221863,0.28597164154052734,-0.03208811208605766,0.6226327419281006,0.21667827665805817,-0.03590264543890953,0.6862038373947144,0.3102159798145294,0.007241094950586557,0.6778650283813477,0.252305805683136,-0.027247603982686996,0.694226861000061,0.3203940689563751,-0.04963018745183945,0.7058215737342834,0.38173654675483704,-0.05778435245156288,0.7332592010498047,0.3076862096786499,0.003961548209190369,0.7247169017791748,0.25444865226745605,-0.036084771156311035,0.7347124218940735,0.33918124437332153,-0.05062105506658554,0.7416982054710388,0.40979498624801636,-0.04877191036939621,0.7775734663009644,0.3140568435192108,-0.005245724692940712,0.7707089185714722,0.2739926874637604,-0.04557693749666214,0.7728667259216309,0.3607523441314697,-0.040973152965307236,0.7728559374809265,0.4285758435726166,-0.02436409890651703,0.8189712166786194,0.3269102871417999,-0.015864722430706024,0.8095272183418274,0.29275187849998474,-0.04301445186138153,0.8059216737747192,0.3562437891960144,-0.034701377153396606,0.8035632371902466,0.40741249918937683,-0.019106682389974594
A,0.7847329378128052,0.5185838341712952,-5.995352125864883e-07,0.7085009813308716,0.4711771011352539,-0.019498789682984352,0.6583415269851685,0.37301111221313477,-0.025654980912804604,0.6388448476791382,0.286666601896286,-0.03381427004933357,0.6249833106994629,0.21728135645389557,-0.038184426724910736,0.6874849200248718,0.30949151515960693,0.005622789263725281,0.6797170639038086,0.2524459958076477,-0.029469691216945648,0.6961409449577332,0.3201703429222107,-0.0522569939494133,0.7073519229888916,0.3818960189819336,-0.060711197555065155,0.7343358397483826,0.30709609389305115,0.002308701165020466,0.7265369892120361,0.2543748617172241,-0.03842603787779808,0.7362667322158813,0.338879257440567,-0.05330691114068031,0.7424197793006897,0.40981560945510864,-0.05175647512078285,0.7788498401641846,0.3136417865753174,-0.006866274401545525,0.7729782462120056,0.273809015750885,-0.04784016311168671,0.7745906114578247,0.36061525344848633,-0.04338640347123146,0.7734119892120361,0.4288676381111145,-0.026871517300605774,0.8205108046531677,0.3268624246120453,-0.01744696870446205,0.8122960329055786,0.2931690812110901,-0.04526470974087715,0.8081125617027283,0.3570113778114319,-0.03719067946076393,0.8043508529663086,0.40872475504875183,-0.02172507531940937
A,0.7849043607711792,0.5178618431091309,-5.996616891934536e-07,0.7090581059455872,0.4707382321357727,-0.019484372809529305,0.6591519713401794,0.37259480357170105,-0.025544682517647743,0.6396505832672119,0.2863752543926239,-0.03352930769324303,0.6256412863731384,0.21719151735305786,-0.03771951422095299,0.6879419684410095,0.309321790933609,0.005290145054459572,0.6799322366714478,0.25217127799987793,-0.029599934816360474,0.6963763236999512,0.32000836730003357,-0.052101705223321915,0.7077339887619019,0.3817251920700073,-0.06037723273038864,0.7347109317779541,0.3066794276237488,0.0021012744400650263,0.7267121076583862,0.2543536424636841,-0.03848520293831825,0.7362671494483948,0.3384893238544464,-0.05320492014288902,0.7425211071968079,0.4092155992984772,-0.05157708376646042,0.7790321111679077,0.3131210207939148,-0.006898170802742243,0.7728912830352783,0.274580717086792,-0.04768513888120651,0.7747515439987183,0.36097970604896545,-0.04326527565717697,0.7740955948829651,0.4286807179450989,-0.026841124519705772,0.8204143643379211,0.3262285888195038,-0.0172959566116333,0.8120247721672058,0.29426342248916626,-0.044986601918935776,0.8080688118934631,0.358097642660141,-0.03706284239888191,0.8048974871635437,0.40920376777648926,-0.02176651917397976
A,0.7852236032485962,0.5188908576965332,-6.073935310269007e-07,0.7093192338943481,0.4717261791229248,-0.019598141312599182,0.6595669984817505,0.3726100027561188,-0.025544919073581696,0.6405056715011597,0.2863437235355377,-0.03337391838431358,0.6262856721878052,0.21730811893939972,-0.03743736073374748,0.6889709234237671,0.30933162569999695,0.005175685044378042,0.6806637644767761,0.25205421447753906,-0.029727989807724953,0.697123110294342,0.3203975558280945,-0.052242811769247055,0.7085086703300476,0.3821704387664795,-0.060524530708789825,0.7358826994895935,0.3067430257797241,0.002029209630563855,0.7280679941177368,0.25443217158317566,-0.03881536424160004,0.7375180721282959,0.3396093249320984,-0.053552787750959396,0.743619441986084,0.410780131816864,-0.05183412507176399,0.780255913734436,0.3134230375289917,-0.006929842289537191,0.7739163637161255,0.27490413188934326,-0.047959744930267334,0.7757177948951721,0.3619561493396759,-0.043440621346235275,0.7750226259231567,0.42989102005958557,-0.026852646842598915,0.8215675354003906,0.3266768753528595,-0.017282601445913315,0.8127010464668274,0.2941030263900757,-0.0450875386595726,0.8088563680648804,0.35824501514434814,-0.03695446997880936,0.8059446811676025,0.4094051122665405,-0.02144502103328705
A,0.7853950262069702,0.5180863738059998,-6.02328270815633e-07,0.7090370655059814,0.47031959891319275,-0.019416075199842453,0.6586695909500122,0.37173429131507874,-0.025430168956518173,0.638965368270874,0.2857462465763092,-0.033446744084358215,0.6252055764198303,0.21664416790008545,-0.03771968558430672,0.6882537603378296,0.30873873829841614,0.006066025234758854,0.6806191802024841,0.25153177976608276,-0.02878696471452713,0.6971602439880371,0.3196943700313568,-0.05149829387664795,0.7084223628044128,0.38158297538757324,-0.05988789722323418,0.7351164817810059,0.3063965439796448,0.002956737531349063,0.7275587320327759,0.25392580032348633,-0.03766409307718277,0.7375869154930115,0.3388950526714325,-0.052500564604997635,0.7439672946929932,0.4101833999156952,-0.050848886370658875,0.7793713212013245,0.31297388672828674,-0.005987162701785564,0.7732589244842529,0.2740977704524994,-0.046829406172037125,0.7755414843559265,0.36068981885910034,-0.04250536113977432,0.7751426696777344,0.42874211072921753,-0.026011064648628235,0.8204132318496704,0.3260755240917206,-0.016302570700645447,0.8118777275085449,0.29332029819488525,-0.04384999722242355,0.8085582852363586,0.35700780153274536,-0.03577746823430061,0.8061100840568542,0.40832412242889404,-0.020300941541790962
A,0.7854380011558533,0.5171824097633362,-6.043124471943884e-07,0.7092009782791138,0.47004228830337524,-0.01954980567097664,0.6587990522384644,0.3714870512485504,-0.025510642677545547,0.6390396356582642,0.28567826747894287,-0.03342179208993912,0.6252386569976807,0.216579869389534,-0.03756982833147049,0.6885660290718079,0.3081035912036896,0.0060324943624436855,0.6800869107246399,0.2513861656188965,-0.028691694140434265,0.6966338157653809,0.3194022476673126,-0.05126993730664253,0.7080543637275696,0.38106849789619446,-0.05961524322628975,0.7353105545043945,0.3055086135864258,0.002992749447003007,0.7272854447364807,0.2541550397872925,-0.037447262555360794,0.7371252179145813,0.33906811475753784,-0.05219220742583275,0.7434734106063843,0.4098510444164276,-0.05058717355132103,0.7794920802116394,0.312021404504776,-0.005919157061725855,0.7729113698005676,0.27334874868392944,-0.046674322336912155,0.775081217288971,0.3601330518722534,-0.04221171885728836,0.7747695446014404,0.4280503988265991,-0.025739146396517754,0.8205705285072327,0.32524529099464417,-0.01622951589524746,0.8116708397865295,0.2932422161102295,-0.04386959969997406,0.8081898093223572,0.35723844170570374,-0.03584235906600952,0.8057053089141846,0.4082678556442261,-0.02044784277677536
